Date,Open,High,Low,Close,Adj_Close,Volume,Day
2015-04-27,4.95,4.97625,4.82625,4.85875,4.763827,80580000,400
2015-04-28,4.868333,4.895833,4.70625,4.827083,4.732779,85876800,401
2015-04-29,4.74625,4.830833,4.65875,4.735,4.642495,96976800,402
2015-04-30,4.65625,4.714583,4.442083,4.5125,4.424341,154084800,403
2015-05-01,4.564167,4.699167,4.5625,4.695,4.603276,95006400,404
2015-05-04,4.73375,4.80125,4.70625,4.711667,4.619617,65985600,405
2015-05-05,4.65875,4.684583,4.477083,4.488333,4.400647,140347200,406
2015-05-06,4.507083,4.545833,4.300417,4.3925,4.306685,106699200,407
2015-05-07,4.387917,4.505,4.376667,4.467917,4.380629,84309600,408
2015-05-08,4.606667,4.664583,4.585833,4.631667,4.54118,89188800,409
2015-05-11,4.644583,4.673333,4.571667,4.580833,4.49134,69513600,410
2015-05-12,4.49875,4.587917,4.39625,4.521667,4.433329,95167200,411
2015-05-13,4.580417,4.648333,4.52625,4.545,4.456207,66249600,412
2015-05-14,4.65875,4.755833,4.606667,4.74625,4.653525,88416000,413
2015-05-15,4.78375,4.800833,4.71,4.745833,4.653116,73252800,414
2015-05-18,4.7225,4.83375,4.710833,4.804167,4.71031,55293600,415
2015-05-19,4.822917,4.843333,4.767917,4.790417,4.696829,49288800,416
2015-05-20,4.80125,4.884583,4.72375,4.798333,4.704591,55632000,417
2015-05-21,4.775,4.892083,4.753333,4.87375,4.778534,46111200,418
2015-05-22,4.857083,4.91125,4.8475,4.860417,4.765461,39909600,419
2015-05-26,4.825833,4.845833,4.634167,4.692083,4.600416,70228800,420
2015-05-27,4.732917,4.9325,4.70375,4.917917,4.821838,67144800,421
2015-05-28,4.887917,4.9225,4.83875,4.881667,4.786296,45321600,422
2015-05-29,4.873333,4.894583,4.763333,4.799167,4.705408,53030400,423
2015-06-01,4.874583,4.882917,4.726667,4.84125,4.746669,68580000,424
2015-06-02,4.790417,4.86875,4.719583,4.797083,4.703364,65731200,425
2015-06-03,4.865417,4.895,4.805833,4.839167,4.744627,58533600,426
2015-06-04,4.76,4.850833,4.685833,4.73375,4.641268,92851200,427
2015-06-05,4.712917,4.74625,4.61125,4.697917,4.606136,69295200,428
2015-06-08,4.68875,4.7,4.525417,4.554167,4.465195,72211200,429
2015-06-09,4.520833,4.579167,4.427917,4.531667,4.443135,76500000,430
2015-06-10,4.575833,4.755,4.561667,4.71125,4.619208,77383200,431
2015-06-11,4.761667,4.80125,4.71125,4.737083,4.644537,58540800,432
2015-06-12,4.659583,4.689583,4.60125,4.616667,4.526473,60448800,433
2015-06-15,4.515833,4.572083,4.436667,4.552917,4.463969,100442400,434
2015-06-16,4.5325,4.64625,4.529167,4.6225,4.532193,50632800,435
2015-06-17,4.647917,4.707083,4.572917,4.66125,4.570185,84194400,436
2015-06-18,4.700417,4.888333,4.6975,4.858333,4.763418,81314400,437
2015-06-19,4.872083,4.885,4.784167,4.784167,4.690701,42314400,438
2015-06-22,4.899583,4.942917,4.867083,4.899583,4.803862,65858400,439
2015-06-23,4.916667,4.925,4.849583,4.911667,4.81571,57453600,440
2015-06-24,4.892917,4.955,4.831667,4.83625,4.741766,42451200,441
2015-06-25,4.890417,4.905417,4.782083,4.804583,4.710718,42602400,442
2015-06-26,4.800417,4.835417,4.656667,4.715417,4.623294,65952000,443
2015-06-29,4.549167,4.633333,4.372917,4.382083,4.296473,136872000,444
2015-06-30,4.473333,4.502083,4.382917,4.432083,4.345495,88396800,445
2015-07-01,4.552083,4.580833,4.466667,4.522917,4.434554,70812000,446
2015-07-02,4.56375,4.578333,4.490417,4.54,4.451303,52761600,447
2015-07-06,4.44625,4.577083,4.416667,4.501667,4.41372,65904000,448
2015-07-07,4.514583,4.545833,4.267083,4.524583,4.436188,125164800,449
2015-07-08,4.434583,4.451667,4.271667,4.297917,4.213951,92440800,450
2015-07-09,4.47125,4.475833,4.285417,4.285417,4.201694,62630400,451
2015-07-10,4.45,4.533333,4.411667,4.484583,4.39697,61629600,452
2015-07-13,4.597917,4.731667,4.597083,4.71375,4.62166,52430400,453
2015-07-14,4.740417,4.850417,4.732917,4.808333,4.714395,51100800,454
2015-07-15,4.835833,4.883333,4.786667,4.83125,4.736864,59570400,455
2015-07-16,4.947917,5.033333,4.918333,5.02,4.921926,69840000,456
2015-07-17,5.152083,5.25,5.12875,5.249583,5.147024,71664000,457
2015-07-20,5.293333,5.365833,5.239167,5.308333,5.204626,47944800,458
2015-07-21,5.316667,5.337917,5.251667,5.29375,5.190328,43704000,459
2015-07-22,5.055833,5.19375,5.055,5.12,5.019973,54194400,460
2015-07-23,5.135,5.1825,5.020833,5.05875,4.95992,48391200,461
2015-07-24,5.137917,5.149583,4.890833,4.915,4.818978,53236800,462
2015-07-27,4.8275,4.89125,4.758333,4.78875,4.695195,60312000,463
2015-07-28,4.857083,4.942083,4.73875,4.915,4.818978,77798400,464
2015-07-29,4.94375,5.00125,4.888333,4.97,4.872903,60868800,465
2015-07-30,4.934583,5.063333,4.845833,5.039167,4.940719,68522400,466
2015-07-31,5.085417,5.09375,4.989167,5.02375,4.925603,54518400,467
2015-08-03,5.026667,5.065,4.875,4.9775,4.880257,73867200,468
2015-08-04,4.963333,4.9925,4.8825,4.945417,4.848801,70675200,469
2015-08-05,5.0275,5.1575,5.01125,5.06125,4.962371,63705600,470
2015-08-06,5.07125,5.093333,4.74875,4.818333,4.7242,87648000,471
2015-08-07,4.78125,4.832083,4.678333,4.799167,4.705408,80088000,472
2015-08-10,4.889583,4.993333,4.889583,4.96125,4.864324,66902400,473
2015-08-11,4.88125,4.940417,4.690833,4.772083,4.678853,86644800,474
2015-08-12,4.675833,4.84875,4.520417,4.814167,4.720115,112173600,475
2015-08-13,4.833333,4.902083,4.765,4.7925,4.698871,70329600,476
2015-08-14,4.760417,4.8375,4.734167,4.818333,4.7242,72991200,477
2015-08-17,4.78125,4.940417,4.745833,4.936667,4.840221,62678400,478
2015-08-18,4.90875,4.929167,4.8425,4.857917,4.763011,54499200,479
2015-08-19,4.8125,4.893333,4.681667,4.766667,4.673543,117758400,480
2015-08-20,4.633333,4.677917,4.367083,4.374167,4.288711,150009600,481
2015-08-21,4.1875,4.29375,3.83,3.83,3.755175,190144800,482
2015-08-24,3.127083,3.811667,2.720833,3.37625,3.31029,196358400,483
2015-08-25,3.729167,3.797083,3.316667,3.331667,3.266577,144832800,484
2015-08-26,3.61625,3.840417,3.402917,3.8125,3.738017,142509600,485
2015-08-27,3.991667,4.11875,3.847083,4.110417,4.030114,242976000,486
2015-08-28,4.045,4.15,4.018333,4.107083,4.026844,107047200,487
2015-08-31,4.039583,4.10625,3.925,3.954583,3.877324,103435200,488
2015-09-01,3.6575,3.83875,3.534583,3.595833,3.525583,156931200,489
2015-09-02,3.778333,3.888333,3.65375,3.888333,3.812369,90139200,490
2015-09-03,3.935833,4.011667,3.796667,3.824167,3.749456,111612000,491
2015-09-04,3.670833,3.768333,3.62875,3.69625,3.624038,139821600,492
2015-09-08,3.905833,4.01875,3.859583,4.01,3.931659,112675200,493
2015-09-09,4.1475,4.149583,3.838333,3.870417,3.794802,140642400,494
2015-09-10,3.854583,4.072083,3.840833,3.994167,3.916135,123580800,495
2015-09-11,3.940833,4.05875,3.90625,4.05875,3.979456,94860000,496
2015-09-14,4.104167,4.105417,3.978333,4.0225,3.943914,88332000,497
2015-09-15,4.0525,4.20375,4.008333,4.162917,4.081588,76327200,498
2015-09-16,4.17125,4.247917,4.125,4.2325,4.149812,70207200,499
2015-09-17,4.227917,4.43125,4.1875,4.244167,4.16125,121180800,500
2015-09-18,4.049583,4.209167,4.040417,4.064583,3.985175,136171200,501
2015-09-21,4.126667,4.198333,3.989583,4.099167,4.019083,100156800,502
2015-09-22,3.909583,3.954167,3.803333,3.918333,3.841782,141897600,503
2015-09-23,3.945833,3.976667,3.8625,3.924583,3.84791,111880800,504
2015-09-24,3.80875,3.924167,3.708333,3.879167,3.803381,146918400,505
2015-09-25,4.010833,4.01625,3.709583,3.785,3.711055,141912000,506
2015-09-28,3.7325,3.739167,3.425417,3.45875,3.391178,180028800,507
2015-09-29,3.48375,3.589583,3.33,3.4075,3.340929,182875200,508
2015-09-30,3.549167,3.65,3.508333,3.632917,3.561943,166932000,509
2015-10-01,3.655833,3.68625,3.511667,3.68375,3.611782,109632000,510
2015-10-02,3.535833,3.879583,3.5,3.875,3.799296,158702400,511
2015-10-05,3.965417,4.076667,3.94,4.051667,3.972512,104076000,512
2015-10-06,4.022083,4.0575,3.892917,3.99375,3.915726,115060800,513
2015-10-07,4.065,4.08625,3.906667,4.057917,3.978639,126554400,514
2015-10-08,4.014583,4.129167,3.89625,4.1075,4.027254,145936800,515
2015-10-09,4.112917,4.1875,4.080417,4.1575,4.076277,87612000,516
2015-10-12,4.189167,4.217083,4.142917,4.1925,4.110593,76269600,517
2015-10-13,4.120833,4.24875,4.1,4.110417,4.030114,106483200,518
2015-10-14,4.111667,4.17375,4.04,4.092917,4.012956,91665600,519
2015-10-15,4.137083,4.29375,4.12125,4.292917,4.209048,107284800,520
2015-10-16,4.32125,4.354167,4.258333,4.34625,4.261339,66321600,521
2015-10-19,4.32625,4.43125,4.302083,4.424167,4.337734,81811200,522
2015-10-20,4.3975,4.427083,4.309167,4.350833,4.265833,72626400,523
2015-10-21,4.419167,4.431667,4.268333,4.280833,4.1972,88248000,524
2015-10-22,4.387917,4.545417,4.35125,4.534583,4.445993,129876000,525
2015-10-23,4.900417,4.97125,4.827083,4.911667,4.81571,102028800,526
2015-10-26,4.905417,4.953333,4.85,4.92625,4.830008,59944800,527
2015-10-27,4.88625,4.975833,4.882083,4.958333,4.861464,52231200,528
2015-10-28,4.980833,5.076667,4.857917,5.073333,4.974218,104479200,529
2015-10-29,5.0075,5.079167,4.992917,5.054583,4.955833,49912800,530
2015-10-30,5.06125,5.0875,4.985,4.985417,4.888019,60036000,531
2015-11-02,5.0225,5.172083,4.994583,5.155417,5.054698,55300800,532
2015-11-03,5.12375,5.264167,5.1,5.204583,5.102904,61812000,533
2015-11-04,5.25625,5.270833,5.144583,5.206667,5.104947,72916800,534
2015-11-05,5.2225,5.260833,5.085833,5.160833,5.060009,71126400,535
2015-11-06,5.139167,5.194583,5.037083,5.177917,5.076758,68124000,536
2015-11-09,5.117917,5.13875,4.915833,5.01125,4.913348,75657600,537
2015-11-10,4.93125,4.98625,4.8875,4.975833,4.878623,49360800,538
2015-11-11,5.01375,5.085417,4.929167,4.95375,4.856971,50414400,539
2015-11-12,4.89,4.964583,4.799167,4.81,4.716029,68964000,540
2015-11-13,4.749583,4.76375,4.519167,4.527083,4.43864,98848800,541
2015-11-16,4.512083,4.722917,4.480417,4.715833,4.623702,92772000,542
2015-11-17,4.744583,4.831667,4.69375,4.732083,4.639634,110707200,543
2015-11-18,4.785417,5.016667,4.772917,5.003333,4.905585,98138400,544
2015-11-19,5.011667,5.080833,4.985,5.010833,4.912938,51979200,545
2015-11-20,5.080833,5.125,5.068333,5.110417,5.010577,50997600,546
2015-11-23,5.116667,5.175,5.004583,5.069167,4.970133,56438400,547
2015-11-24,4.970833,5.09125,4.892917,5.053333,4.954608,66247200,548
2015-11-25,5.072917,5.096667,5.0375,5.064583,4.965638,27988800,549
2015-11-27,5.100833,5.12,5.0375,5.082917,4.983614,13603200,550
2015-11-30,5.13375,5.134583,5.000833,5.050833,4.952158,46636800,551
2015-12-01,5.1075,5.200833,5.09125,5.200833,5.099226,58521600,552
2015-12-02,5.210833,5.280833,5.079583,5.10625,5.006492,61046400,553
2015-12-03,5.146667,5.169583,4.756667,4.845833,4.751162,112956000,554
2015-12-04,4.887083,5.208333,4.858333,5.17875,5.077575,86644800,555
2015-12-07,5.194167,5.20375,5.039583,5.115417,5.01548,69225600,556
2015-12-08,4.953333,5.162917,4.947083,5.115833,5.015887,81300000,557
2015-12-09,5.043333,5.13,4.790417,4.8775,4.78221,144866400,558
2015-12-10,4.912917,5.043333,4.87,4.946667,4.850026,81463200,559
2015-12-11,4.775417,4.81375,4.596667,4.6075,4.517486,147436800,560
2015-12-14,4.6275,4.715,4.428333,4.710833,4.6188,116172000,561
2015-12-15,4.831667,4.91625,4.7775,4.790833,4.697237,95779200,562
2015-12-16,4.892083,5.032083,4.745833,5.0025,4.904768,98256000,563
2015-12-17,5.069167,5.073333,4.787917,4.794167,4.700506,94756800,564
2015-12-18,4.7425,4.77625,4.520833,4.530833,4.442316,102477600,565
2015-12-21,4.642917,4.665833,4.54125,4.665417,4.574271,64029600,566
2015-12-22,4.738333,4.774583,4.66375,4.75375,4.660878,67022400,567
2015-12-23,4.828333,4.87,4.802083,4.8625,4.767504,54948000,568
2015-12-24,4.858333,4.8975,4.85,4.8525,4.757699,24240000,569
2015-12-28,4.818333,4.85125,4.71625,4.85125,4.756474,51336000,570
2015-12-29,4.935417,5.109167,4.925417,5.0725,4.973402,72652800,571
2015-12-30,5.063333,5.069583,4.939167,4.942917,4.846349,44796000,572
2015-12-31,4.889167,4.915417,4.754167,4.759583,4.666597,87952800,573
2016-01-04,4.4425,4.46875,4.280833,4.46875,4.381445,132933600,574
2016-01-05,4.520833,4.53875,4.368333,4.42875,4.342228,66163200,575
2016-01-06,4.2075,4.377083,4.201667,4.31,4.225798,121893600,576
2016-01-07,4.029167,4.1875,3.894167,3.9,3.823807,170174400,577
2016-01-08,3.984583,4.057083,3.790417,3.807917,3.733524,165909600,578
2016-01-11,3.887083,3.917917,3.6625,3.84125,3.766205,168088800,579
2016-01-12,3.944583,4.030417,3.808333,3.970833,3.893257,158760000,580
2016-01-13,4.01875,4.046667,3.541667,3.555417,3.485956,206700000,581
2016-01-14,3.600417,3.88125,3.429167,3.785417,3.711463,181708800,582
2016-01-15,3.4075,3.554167,3.28875,3.4375,3.370343,282357600,583
2016-01-19,3.572083,3.588333,3.33375,3.452083,3.384642,129614400,584
2016-01-20,3.29,3.5325,3.064167,3.420833,3.354002,277348800,585
2016-01-21,3.46375,3.58375,3.3275,3.433333,3.366257,169056000,586
2016-01-22,3.635417,3.735,3.604583,3.729167,3.656312,143440800,587
2016-01-25,3.695833,3.75375,3.554167,3.56125,3.491676,138542400,588
2016-01-26,3.608333,3.70625,3.515833,3.662917,3.591356,121519200,589
2016-01-27,3.59625,3.642083,3.341667,3.390417,3.32418,179157600,590
2016-01-28,3.549583,3.558333,3.354583,3.524167,3.455317,157785600,591
2016-01-29,3.532083,3.75375,3.522917,3.75375,3.680415,128858400,592
2016-02-01,3.6925,3.8225,3.652083,3.775,3.70125,114120000,593
2016-02-02,3.730417,3.730417,3.500833,3.535417,3.466347,128433600,594
2016-02-03,3.602083,3.602917,3.2975,3.485417,3.417324,235651200,595
2016-02-04,3.450833,3.564583,3.360417,3.479167,3.411196,142017600,596
2016-02-05,3.445833,3.449167,3.0825,3.12125,3.060271,214888800,597
2016-02-08,2.947083,3.015833,2.805833,2.97875,2.920556,257481600,598
2016-02-09,2.855833,3.082917,2.8425,2.944167,2.886648,229747200,599
2016-02-10,3.052083,3.163333,2.974583,2.979167,2.920964,187764000,600
2016-02-11,2.866667,3.037917,2.840833,2.972083,2.914019,238538400,601
2016-02-12,3.065,3.111667,2.984167,3.09875,3.038211,158215200,602
2016-02-16,3.2425,3.305,3.182083,3.305,3.240432,149656800,603
2016-02-17,3.38875,3.55125,3.358333,3.533333,3.464304,182616000,604
2016-02-18,3.570833,3.572083,3.402083,3.413333,3.346648,128949600,605
2016-02-19,3.374583,3.4775,3.3425,3.44875,3.381374,119467200,606
2016-02-22,3.5425,3.62375,3.5325,3.611667,3.541107,124132800,607
2016-02-23,3.547917,3.57875,3.428333,3.431667,3.364624,133912800,608
2016-02-24,3.315417,3.545833,3.251667,3.53375,3.464713,175279200,609
2016-02-25,3.557083,3.635417,3.460417,3.63125,3.560308,129799200,610
2016-02-26,3.714167,3.722917,3.598333,3.622917,3.552137,124288800,611
2016-02-29,3.614583,3.695417,3.527083,3.527083,3.458176,114984000,612
2016-03-01,3.62375,3.865417,3.595,3.864583,3.789083,155568000,613
2016-03-02,3.85,3.872917,3.779583,3.86875,3.793168,96986400,614
2016-03-03,3.85875,3.862083,3.765417,3.847083,3.771924,103298400,615
2016-03-04,3.861667,3.9275,3.77625,3.85375,3.778461,118922400,616
2016-03-07,3.79375,3.86125,3.69875,3.782083,3.708194,94562400,617
2016-03-08,3.701667,3.802083,3.6675,3.682083,3.610147,106281600,618
2016-03-09,3.731667,3.759167,3.666667,3.7525,3.679189,104172000,619
2016-03-10,3.8125,3.869167,3.594583,3.738333,3.665299,171727200,620
2016-03-11,3.859167,3.93625,3.82625,3.932083,3.855263,84830400,621
2016-03-14,3.8925,3.984167,3.887917,3.955,3.877733,78583200,622
2016-03-15,3.915,3.963333,3.875417,3.9525,3.875282,96559200,623
2016-03-16,3.9175,4.087083,3.9175,4.053333,3.974145,88228800,624
2016-03-17,4.0225,4.077917,3.975417,4.041667,3.962707,63753600,625
2016-03-18,4.075,4.099167,4.004583,4.065,3.985584,73768800,626
2016-03-21,4.0475,4.127083,4.039583,4.113333,4.032973,68004000,627
2016-03-22,4.046667,4.18125,4.042917,4.15,4.068923,63607200,628
2016-03-23,4.127917,4.137083,4.022917,4.05125,3.972102,77227200,629
2016-03-24,3.985417,4.0575,3.970833,4.05,3.970877,63511200,630
2016-03-28,4.090833,4.091667,4.015833,4.035417,3.956579,64692000,631
2016-03-29,4.013333,4.2375,3.99375,4.228333,4.145726,89896800,632
2016-03-30,4.305417,4.37125,4.264167,4.291667,4.207823,104942400,633
2016-03-31,4.282083,4.33,4.252917,4.266667,4.183311,59260800,634
2016-04-01,4.201667,4.41375,4.177917,4.40875,4.322618,81511200,635
2016-04-04,4.402083,4.416667,4.327917,4.354167,4.269101,68316000,636
2016-04-05,4.254583,4.305,4.215,4.237083,4.154305,73420800,637
2016-04-06,4.25,4.443333,4.245833,4.44,4.353258,91044000,638
2016-04-07,4.364583,4.38625,4.192917,4.248333,4.165335,126112800,639
2016-04-08,4.325417,4.355417,4.194167,4.238333,4.155531,83121600,640
2016-04-11,4.293333,4.35625,4.189583,4.192917,4.111001,68529600,641
2016-04-12,4.200833,4.32,4.1225,4.290833,4.207005,91212000,642
2016-04-13,4.395417,4.479583,4.377917,4.458333,4.371233,81091200,643
2016-04-14,4.459583,4.510417,4.42625,4.46125,4.374093,55620000,644
2016-04-15,4.446667,4.478333,4.393333,4.427083,4.340593,41546400,645
2016-04-18,4.390417,4.501667,4.381667,4.4925,4.404732,50731200,646
2016-04-19,4.5375,4.541667,4.34375,4.415,4.328746,79291200,647
2016-04-20,4.409167,4.485417,4.368333,4.425833,4.339367,53884800,648
2016-04-21,4.423333,4.473333,4.367083,4.427083,4.340593,66736800,649
2016-04-22,4.257083,4.314583,4.124167,4.226667,4.144093,100660800,650
2016-04-25,4.180417,4.225833,4.16375,4.223333,4.140823,48475200,651
2016-04-26,4.247917,4.27375,4.125833,4.165417,4.084039,54657600,652
2016-04-27,4.039167,4.09125,3.960833,4.065417,3.985993,91502400,653
2016-04-28,4.07875,4.14875,3.893333,3.92125,3.844642,80385600,654
2016-04-29,3.907917,3.94,3.7625,3.85875,3.783363,95630400,655
2016-05-02,3.882917,3.97875,3.835417,3.960833,3.883452,59008800,656
2016-05-03,3.877917,3.93,3.82,3.855417,3.780096,72981600,657
2016-05-04,3.784583,3.82375,3.749167,3.779167,3.705335,77572800,658
2016-05-05,3.815,3.843333,3.750417,3.777083,3.703291,71988000,659
2016-05-06,3.716667,3.835,3.70625,3.831667,3.756809,78424800,660
2016-05-09,3.835417,3.917917,3.83,3.865417,3.7899,59270400,661
2016-05-10,3.906667,4.03,3.886667,4.0275,3.948817,58240800,662
2016-05-11,4.007917,4.043333,3.911667,3.9175,3.840966,63532800,663
2016-05-12,3.948333,3.955417,3.781667,3.8625,3.78704,92371200,664
2016-05-13,3.86,3.923333,3.797917,3.815833,3.741285,77983200,665
2016-05-16,3.83125,4.005,3.827083,3.962917,3.885495,58646400,666
2016-05-17,3.958333,3.98625,3.782917,3.810833,3.736383,93614400,667
2016-05-18,3.789583,3.91625,3.763333,3.854167,3.77887,118984800,668
2016-05-19,3.807083,3.839167,3.710417,3.793333,3.719224,127048800,669
2016-05-20,3.839583,3.965,3.832917,3.92,3.843417,62676000,670
2016-05-23,3.93,3.974167,3.892917,3.900833,3.824624,43464000,671
2016-05-24,3.967917,4.152083,3.965,4.139583,4.05871,75002400,672
2016-05-25,4.187083,4.264583,4.16375,4.22875,4.146136,70423200,673
2016-05-26,4.242917,4.279583,4.209167,4.264167,4.18086,47635200,674
2016-05-27,4.27125,4.331667,4.270833,4.328333,4.243772,53570400,675
2016-05-31,4.352083,4.374583,4.289583,4.354167,4.269101,56474400,676
2016-06-01,4.314583,4.38375,4.302917,4.355833,4.270735,50268000,677
2016-06-02,4.32625,4.382917,4.258333,4.380417,4.294838,52329600,678
2016-06-03,4.355417,4.363333,4.235833,4.320417,4.236011,77764800,679
2016-06-06,4.34,4.40125,4.321667,4.366667,4.281357,42998400,680
2016-06-07,4.380833,4.3875,4.3275,4.335833,4.251126,38553600,681
2016-06-08,4.359583,4.3825,4.308333,4.355,4.269918,41131200,682
2016-06-09,4.302917,4.34875,4.277917,4.335833,4.251126,49864800,683
2016-06-10,4.219167,4.240833,4.142917,4.19,4.108142,80880000,684
2016-06-13,4.119583,4.185417,4.066667,4.0825,4.002742,59524800,685
2016-06-14,4.049167,4.124583,3.991667,4.084583,4.004784,70864800,686
2016-06-15,4.11125,4.124583,4.025417,4.047917,3.968835,53188800,687
2016-06-16,3.988333,4.092917,3.9075,4.077083,3.997431,82180800,688
2016-06-17,4.060417,4.060417,3.910417,3.9375,3.860575,83510400,689
2016-06-20,4.07875,4.130417,4.0025,4.008333,3.930024,69621600,690
2016-06-21,4.032917,4.07375,4.004583,4.048333,3.969243,43207200,691
2016-06-22,4.06,4.127083,4.010417,4.022083,3.943505,51648000,692
2016-06-23,4.115417,4.193333,4.064583,4.191667,4.109776,64279200,693
2016-06-24,3.75,3.93125,3.65,3.678333,3.606471,162751200,694
2016-06-27,3.594583,3.599583,3.408333,3.464167,3.396489,117981600,695
2016-06-28,3.569583,3.68625,3.56625,3.68125,3.609331,99734400,696
2016-06-29,3.77125,3.899583,3.764167,3.8725,3.796845,104232000,697
2016-06-30,3.895833,4.017917,3.858333,4.013333,3.934926,82905600,698
2016-07-01,4.00625,4.117083,4.001667,4.068333,3.988852,65712000,699
2016-07-05,4.015833,4.023333,3.931667,3.99625,3.918177,65469600,700
2016-07-06,3.941667,4.099167,3.902917,4.090417,4.010505,86738400,701
2016-07-07,4.10875,4.158333,4.072917,4.129167,4.048497,63115200,702
2016-07-08,4.190417,4.33,4.179167,4.32,4.235602,75021600,703
2016-07-11,4.369167,4.444167,4.365,4.39375,4.307911,71323200,704
2016-07-12,4.475417,4.498333,4.445417,4.462917,4.375727,57895200,705
2016-07-13,4.499167,4.501667,4.42875,4.431667,4.345088,63206400,706
2016-07-14,4.519583,4.545833,4.487917,4.521667,4.433329,54952800,707
2016-07-15,4.550833,4.55875,4.46875,4.49625,4.408409,42708000,708
2016-07-18,4.508333,4.611667,4.504583,4.585833,4.496241,41930400,709
2016-07-19,4.541667,4.58,4.514167,4.538333,4.44967,39333600,710
2016-07-20,4.607917,4.721667,4.594583,4.69375,4.60205,45362400,711
2016-07-21,4.707917,4.7325,4.625833,4.665833,4.574679,56402400,712
2016-07-22,4.676667,4.7375,4.630833,4.72,4.627787,43401600,713
2016-07-25,4.709583,4.724583,4.675,4.724167,4.631873,38121600,714
2016-07-26,4.719583,4.79,4.666667,4.74,4.647396,68176800,715
2016-07-27,4.85625,4.87375,4.775417,4.8325,4.73809,65282400,716
2016-07-28,4.859167,4.903333,4.813333,4.885,4.789565,43560000,717
2016-07-29,4.92,4.9575,4.8725,4.917083,4.82102,51316800,718
2016-08-01,4.929167,5.032083,4.910833,4.994167,4.896598,52658400,719
2016-08-02,4.972917,4.987083,4.78625,4.881667,4.786296,80553600,720
2016-08-03,4.870833,4.930417,4.86125,4.927917,4.831643,42667200,721
2016-08-04,4.926667,4.98625,4.890417,4.972083,4.874946,42014400,722
2016-08-05,5.0525,5.147917,5.03125,5.115833,5.015887,61740000,723
2016-08-08,5.124583,5.1275,5.04875,5.099583,4.999955,37951200,724
2016-08-09,5.108333,5.180417,5.1,5.133333,5.033045,39909600,725
2016-08-10,5.137083,5.145,5.052083,5.09375,4.994236,43860000,726
2016-08-11,5.141667,5.191667,5.11375,5.159583,5.058783,34324800,727
2016-08-12,5.129167,5.169167,5.114167,5.169167,5.068179,34137600,728
2016-08-15,5.1875,5.26875,5.1825,5.234167,5.13191,28627200,729
2016-08-16,5.20375,5.208333,5.144583,5.151667,5.051021,31298400,730
2016-08-17,5.151667,5.179583,5.065833,5.175833,5.074715,44918400,731
2016-08-18,5.159583,5.200833,5.133333,5.180833,5.079617,28377600,732
2016-08-19,5.1525,5.207083,5.109167,5.17375,5.072672,36808800,733
2016-08-22,5.149167,5.212083,5.1225,5.17875,5.077575,36621600,734
2016-08-23,5.241667,5.271667,5.205833,5.209583,5.107806,31327200,735
2016-08-24,5.202083,5.224583,5.060417,5.109167,5.009351,35599200,736
2016-08-25,5.06875,5.131667,5.05125,5.085,4.985657,29222400,737
2016-08-26,5.091667,5.206667,5.016667,5.109583,5.009759,53656800,738
2016-08-29,5.1125,5.169583,5.109583,5.12375,5.023649,24916800,739
2016-08-30,5.105,5.147917,5.025833,5.0775,4.978302,32875200,740
2016-08-31,5.055417,5.078333,4.997917,5.064167,4.965231,35808000,741
2016-09-01,5.0675,5.1175,4.9925,5.086667,4.987291,42976800,742
2016-09-02,5.177083,5.207917,5.092083,5.14625,5.04571,45369600,743
2016-09-06,5.177083,5.245833,5.141667,5.241667,5.139263,32992800,744
2016-09-07,5.257917,5.280833,5.195417,5.25125,5.148658,29037600,745
2016-09-08,5.208333,5.21125,5.12125,5.16125,5.060417,35032800,746
2016-09-09,5.035417,5.066667,4.77,4.77,4.676811,80457600,747
2016-09-12,4.698333,5.0475,4.689583,5.014583,4.916615,65325600,748
2016-09-13,4.9475,4.995,4.820417,4.89625,4.800594,62654400,749
2016-09-14,4.90875,5.041667,4.90375,4.959167,4.862281,55764000,750
2016-09-15,4.966667,5.21375,4.9625,5.189167,5.087789,65930400,751
2016-09-16,5.17625,5.200833,5.108333,5.183333,5.082069,40761600,752
2016-09-19,5.222917,5.272083,5.087917,5.115417,5.01548,45835200,753
2016-09-20,5.166667,5.208333,5.12,5.14375,5.043259,37891200,754
2016-09-21,5.208333,5.317083,5.120417,5.293333,5.18992,69300000,755
2016-09-22,5.3925,5.44,5.373333,5.417083,5.311251,39050400,756
2016-09-23,5.4,5.402917,5.295,5.319583,5.215656,36532800,757
2016-09-26,5.227917,5.246667,5.161667,5.1875,5.086154,40941600,758
2016-09-27,5.181667,5.344167,5.161667,5.334583,5.230363,41450400,759
2016-09-28,5.35375,5.373333,5.2825,5.36375,5.25896,37848000,760
2016-09-29,5.340833,5.367083,5.179583,5.25,5.147433,57415200,761
2016-09-30,5.298333,5.41125,5.272083,5.357917,5.253242,39993600,762
2016-10-03,5.339583,5.361667,5.277083,5.345833,5.241394,40879200,763
2016-10-04,5.38375,5.422917,5.257083,5.315417,5.211572,56102400,764
2016-10-05,5.36375,5.422917,5.35625,5.370833,5.265906,34428000,765
2016-10-06,5.350833,5.397083,5.28625,5.3625,5.257735,37264800,766
2016-10-07,5.379583,5.399583,5.250833,5.3275,5.223419,45280800,767
2016-10-10,5.40625,5.465417,5.403333,5.422917,5.316972,29944800,768
2016-10-11,5.411667,5.418333,5.127083,5.19875,5.097184,64821600,769
